doc_id,doc_title,scene_index,scene,theme_stage,theme_label_raw,theme_label,theme_strength,theme_role_links,evidence,derived_by
pdf_01000000__01004010___47767989be,双投唐,6,【第八场】,【第八场】,君臣离心,家国,1,大太监；宫女；李密；河阳公主；王伯党,李密借征剿山西贼寇之机，在饯行宴上杀死河阳公主，与王伯党商议后持圣旨诈出皇城逃亡。,llm
pdf_01000000__01004010___47767989be,双投唐,6,【第八场】,【第八场】,逃亡,悲情,1,大太监；宫女；李密；河阳公主；王伯党,李密借征剿山西贼寇之机，在饯行宴上杀死河阳公主，与王伯党商议后持圣旨诈出皇城逃亡。,llm
pdf_01000000__01004010___47767989be,双投唐,8,【第十场】,【第十场】,背叛,背叛,1,李密；王伯党,李密与王伯党诈出皇城后，王伯党指责李密杀公主、谋篡，二人激烈争吵，李密打马先行，王伯党悔恨错保无义之王。,llm
pdf_01000000__01004010___47767989be,双投唐,8,【第十场】,【第十场】,忠义,忠义,1,李密；王伯党,李密与王伯党诈出皇城后，王伯党指责李密杀公主、谋篡，二人激烈争吵，李密打马先行，王伯党悔恨错保无义之王。,llm
pdf_01000000__01004010___47767989be,双投唐,8,【第十场】,【第十场】,权力欲望,权力欲望,1,李密；王伯党,李密与王伯党诈出皇城后，王伯党指责李密杀公主、谋篡，二人激烈争吵，李密打马先行，王伯党悔恨错保无义之王。,llm
pdf_01000000__01004010___47767989be,双投唐,8,【第十场】,【第十场】,悔恨,悔恨,1,李密；王伯党,李密与王伯党诈出皇城后，王伯党指责李密杀公主、谋篡，二人激烈争吵，李密打马先行，王伯党悔恨错保无义之王。,llm
pdf_01000000__01004010___47767989be,双投唐,9,【第十一场】,【第十一场】,行军,战争,1,刘洪基；李世民；段之贤；殷开山；马三保,李世民与四位将领一同过场，显示军队调动或行进，为后续剧情铺垫。,llm
pdf_01000000__01004010___47767989be,双投唐,9,【第十一场】,【第十一场】,权力集结,权力集结,1,刘洪基；李世民；段之贤；殷开山；马三保,李世民与四位将领一同过场，显示军队调动或行进，为后续剧情铺垫。,llm
pdf_01000000__01004010___47767989be,双投唐,10,【第十二场】,【第十二场】,忠义,忠义,1,李世民；李密；王伯党,李密与王伯党逃亡途中遇李世民追赶，李世民劝王伯党回朝，王伯党誓死不降，双方开打。,llm
pdf_01000000__01004010___47767989be,双投唐,10,【第十二场】,【第十二场】,对抗,对抗,1,李世民；李密；王伯党,李密与王伯党逃亡途中遇李世民追赶，李世民劝王伯党回朝，王伯党誓死不降，双方开打。,llm
pdf_01000000__01004010___47767989be,双投唐,10,【第十二场】,【第十二场】,抉择,抉择,1,李世民；李密；王伯党,李密与王伯党逃亡途中遇李世民追赶，李世民劝王伯党回朝，王伯党誓死不降，双方开打。,llm
pdf_01000000__01004010___47767989be,双投唐,12,【第十四场】,【第十四场】,忠义,忠义,1,李世民；李密；殷开山；王伯党,李世民下令放箭，李密与王伯党逃至断密涧，发现绝路后被射死。李世民命人处理尸首，率军回朝。,llm
pdf_01000000__01004010___47767989be,双投唐,12,【第十四场】,【第十四场】,背叛,背叛,1,李世民；李密；殷开山；王伯党,李世民下令放箭，李密与王伯党逃至断密涧，发现绝路后被射死。李世民命人处理尸首，率军回朝。,llm
pdf_01000000__01004010___47767989be,双投唐,12,【第十四场】,【第十四场】,权力斗争,权力斗争,1,李世民；李密；殷开山；王伯党,李世民下令放箭，李密与王伯党逃至断密涧，发现绝路后被射死。李世民命人处理尸首，率军回朝。,llm
pdf_01000000__01004010___47767989be,双投唐,12,【第十四场】,【第十四场】,死亡,悲情,1,李世民；李密；殷开山；王伯党,李世民下令放箭，李密与王伯党逃至断密涧，发现绝路后被射死。李世民命人处理尸首，率军回朝。,llm
pdf_01000000__01004010___47767989be,双投唐,0,序幕/前置内容,序幕/前置内容,忠义,忠义,1,,# 《双投唐》；# （一名：《双带箭》；一名：《断密涧》）,keyword
pdf_01000000__01004010___47767989be,双投唐,0,序幕/前置内容,序幕/前置内容,战争,战争,1,,# 《双投唐》；# （一名：《双带箭》；一名：《断密涧》）,keyword
pdf_01000000__01004010___47767989be,双投唐,0,序幕/前置内容,序幕/前置内容,亲情,亲情,1,,# 《双投唐》；# （一名：《双带箭》；一名：《断密涧》）,keyword
pdf_01000000__01004010___47767989be,双投唐,0,序幕/前置内容,序幕/前置内容,离散,离散,1,,# 《双投唐》；# （一名：《双带箭》；一名：《断密涧》）,keyword
pdf_01000000__01004010___47767989be,双投唐,1,【第一场】,【第一场】,战争,战争,1,王伯党,王伯党与四白龙套上场后随即下场，本场为过场戏，无实质剧情推进。,keyword
pdf_01000000__01004010___47767989be,双投唐,1,【第一场】,【第一场】,情爱,情爱,1,王伯党,王伯党与四白龙套上场后随即下场，本场为过场戏，无实质剧情推进。,keyword
pdf_01000000__01004010___47767989be,双投唐,1,【第一场】,【第一场】,离散,离散,1,王伯党,王伯党与四白龙套上场后随即下场，本场为过场戏，无实质剧情推进。,keyword
pdf_01000000__01004010___47767989be,双投唐,3,【第五场】,【第五场】,忠义,忠义,1,,,keyword
pdf_01000000__01004010___47767989be,双投唐,3,【第五场】,【第五场】,战争,战争,1,,,keyword
pdf_01000000__01004010___47767989be,双投唐,3,【第五场】,【第五场】,亲情,亲情,1,,,keyword
pdf_01000000__01004010___47767989be,双投唐,3,【第五场】,【第五场】,离散,离散,1,,,keyword
pdf_01000000__01004010___47767989be,双投唐,7,【第九场】,【第九场】,忠义,忠义,1,,,keyword
pdf_01000000__01004010___47767989be,双投唐,7,【第九场】,【第九场】,战争,战争,1,,,keyword
pdf_01000000__01004010___47767989be,双投唐,7,【第九场】,【第九场】,亲情,亲情,1,,,keyword
pdf_01000000__01004010___47767989be,双投唐,7,【第九场】,【第九场】,离散,离散,1,,,keyword
pdf_01000000__01004010___47767989be,双投唐,11,【第十三场】,【第十三场】,忠义,忠义,1,,,keyword
pdf_01000000__01004010___47767989be,双投唐,11,【第十三场】,【第十三场】,战争,战争,1,,,keyword
pdf_01000000__01004010___47767989be,双投唐,11,【第十三场】,【第十三场】,亲情,亲情,1,,,keyword
pdf_01000000__01004010___47767989be,双投唐,11,【第十三场】,【第十三场】,离散,离散,1,,,keyword
