doc_id,doc_title,scene_index,scene,source,target,relation_type_raw,relation_type,weight,evidence,evidence_line_ids,derived_by,llm_confidence
pdf_01000000__01002012___6c0f4ca58e,白门楼,5,【第五场】,张辽,龙套,对话/应答,对话,1,耳听好消息。,pdf_01000000__01002012___6c0f4ca58e__line__000091,adjacency,
pdf_01000000__01002012___6c0f4ca58e,白门楼,5,【第五场】,龙套,陈宫,对话/应答,对话,1,那贼人马杀进城来。,pdf_01000000__01002012___6c0f4ca58e__line__000091,adjacency,
pdf_01000000__01002012___6c0f4ca58e,白门楼,8,【第八场】,吕布,貂蝉,提及,提及,1,貂蝉，貂蝉，呀吓！,pdf_01000000__01002012___6c0f4ca58e__line__000119,mention,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,张飞,曹操,对话/应答,对话,1,吕布被擒。,pdf_01000000__01002012___6c0f4ca58e__line__000149,adjacency,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,曹操,刘备,对话/应答,对话,4,使君请坐，众将退下。,pdf_01000000__01002012___6c0f4ca58e__line__000151,adjacency,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,刘备,曹操,对话/应答,对话,4,谢坐。,pdf_01000000__01002012___6c0f4ca58e__line__000153,adjacency,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,曹操,貂蝉,对话/应答,对话,4,来，带貂蝉。,pdf_01000000__01002012___6c0f4ca58e__line__000157,adjacency,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,貂蝉,曹操,对话/应答,对话,3,刀枪剑戟擒住我，,pdf_01000000__01002012___6c0f4ca58e__line__000161,adjacency,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,貂蝉,吕布,对话/应答,对话,1,太平时也许她安然快乐。谢丞相。,pdf_01000000__01002012___6c0f4ca58e__line__000183,adjacency,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,吕布,陈宫,对话/应答,对话,1,貂蝉转来!,pdf_01000000__01002012___6c0f4ca58e__line__000183,adjacency,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,陈宫,吕布,对话/应答,对话,1,"有陈宫向前去忙把话说:貂蝉女是假意臣已奏过,反说我老陈宫疑心太多。到如今君臣们带了枷锁,才知道貂蝉女里应外合。",pdf_01000000__01002012___6c0f4ca58e__line__000183,adjacency,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,吕布,曹操,对话/应答,对话,7,"陈公台你不必埋怨于我,大丈夫生和死有何惧却。自追悔恋酒色一时之错,既死在阴人手自听头落。",pdf_01000000__01002012___6c0f4ca58e__line__000183,adjacency,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,刘备,关羽,对话/应答,对话,1,"丞相要收吕布为将,言到:顺者昌,逆者亡。若收了吕布,你我弟兄大事难成。",pdf_01000000__01002012___6c0f4ca58e__line__000183,adjacency,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,关羽,张飞,对话/应答,对话,2,"大哥不必心内慌,",pdf_01000000__01002012___6c0f4ca58e__line__000183,adjacency,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,张飞,关羽,对话/应答,对话,1,小弟言来听端详:,pdf_01000000__01002012___6c0f4ca58e__line__000183,adjacency,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,张飞,刘备,对话/应答,对话,1,就提董卓、丁建阳。,pdf_01000000__01002012___6c0f4ca58e__line__000183,adjacency,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,曹操,陈宫,对话/应答,对话,10,"来,带陈宫。",pdf_01000000__01002012___6c0f4ca58e__line__000183,adjacency,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,陈宫,曹操,对话/应答,对话,9,"徐州城内失了计,猛虎离山被他欺。",pdf_01000000__01002012___6c0f4ca58e__line__000183,adjacency,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,陈宫,龙套甲,对话/应答,对话,1,"多谢明公,生死无悔!",pdf_01000000__01002012___6c0f4ca58e__line__000183,adjacency,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,龙套甲,曹操,对话/应答,对话,1,斩首已毕。,pdf_01000000__01002012___6c0f4ca58e__line__000183,adjacency,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,曹操,吕布,对话/应答,对话,7,带吕布!,pdf_01000000__01002012___6c0f4ca58e__line__000183,adjacency,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,吕布,刘备,对话/应答,对话,2,"刘使君,你今为上坐客,布为阶下囚,为何在一旁多言?",pdf_01000000__01002012___6c0f4ca58e__line__000185,adjacency,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,刘备,吕布,对话/应答,对话,2,"丞相传令,谁敢违抗?",pdf_01000000__01002012___6c0f4ca58e__line__000185,adjacency,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,吕布,张辽,对话/应答,对话,2,"忘却了辕门射戟,有袁术差纪灵将你来逼。那时节全亏我射戟神力,一杆戟唬退了猛将姓纪。到今日忘前情反做仇敌,罢!",pdf_01000000__01002012___6c0f4ca58e__line__000185,adjacency,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,张辽,吕布,对话/应答,对话,1,"温侯,难道你还怕死么?",pdf_01000000__01002012___6c0f4ca58e__line__000185,adjacency,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,张辽,曹操,对话/应答,对话,6,"烈烈英雄辈,钢刀把命追。宠爱貂蝉女,昏迷在宫闱。今日刀下死,此时埋怨谁?人头搭在宝帐内,开言大骂狗奸贼!",pdf_01000000__01002012___6c0f4ca58e__line__000185,adjacency,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,曹操,张辽,对话/应答,对话,6,下站何人?,pdf_01000000__01002012___6c0f4ca58e__line__000185,adjacency,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,张飞,吕布,提及,提及,1,吕布被擒。,pdf_01000000__01002012___6c0f4ca58e__line__000149,mention,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,曹操,貂蝉,提及,提及,2,来，带貂蝉。,pdf_01000000__01002012___6c0f4ca58e__line__000157,mention,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,曹操,貂蝉,问答,对话,1,貂蝉为何不抬起头来？,pdf_01000000__01002012___6c0f4ca58e__line__000169,mention,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,吕布,貂蝉,提及,提及,1,貂蝉转来!,pdf_01000000__01002012___6c0f4ca58e__line__000183,mention,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,陈宫,貂蝉,提及,提及,1,"有陈宫向前去忙把话说:貂蝉女是假意臣已奏过,反说我老陈宫疑心太多。到如今君臣们带了枷锁,才知道貂蝉女里应外合。",pdf_01000000__01002012___6c0f4ca58e__line__000183,mention,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,曹操,吕布,命令/请求,命令,1,"使君传我将令:老夫收吕布,帐下为将,顺吾者昌,逆吾者亡。",pdf_01000000__01002012___6c0f4ca58e__line__000183,mention,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,刘备,吕布,问答,对话,1,"哎吓且住,方才丞相要收吕布,言到:顺者昌,逆者亡。这便如何是好?二位贤弟快来。",pdf_01000000__01002012___6c0f4ca58e__line__000183,mention,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,刘备,吕布,提及,提及,1,"丞相要收吕布为将,言到:顺者昌,逆者亡。若收了吕布,你我弟兄大事难成。",pdf_01000000__01002012___6c0f4ca58e__line__000183,mention,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,关羽,吕布,提及,提及,1,"今日要收吕布将,",pdf_01000000__01002012___6c0f4ca58e__line__000183,mention,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,曹操,陈宫,提及,提及,3,"来,带陈宫。",pdf_01000000__01002012___6c0f4ca58e__line__000183,mention,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,曹操,陈宫,命令/请求,命令,1,"到如今怨不得性命为贵,吕奉先可算得将中之魁。将身儿来至在贼营队内,生和死我不怕任贼所为。下面站的可是陈宫?",pdf_01000000__01002012___6c0f4ca58e__line__000183,mention,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,陈宫,曹操,对抗,对抗,1,"曹操吓,曹操!俺陈宫若知你心术不正,那日在旅店之中,一刀将你杀死,焉有今日。",pdf_01000000__01002012___6c0f4ca58e__line__000183,mention,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,曹操,吕布,提及,提及,2,"我心不正,难道不如那吕布?",pdf_01000000__01002012___6c0f4ca58e__line__000183,mention,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,陈宫,吕布,提及,提及,1,"只恨那吕布,他不听吾言,心无定见,酒色伤身;若能依我而行,但看在濮阳城些小之计,烧得你焦头烂额。若不中你哭丧之计,今日还坐守濮阳,怎能遭你毒手!",pdf_01000000__01002012___6c0f4ca58e__line__000183,mention,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,曹操,吕布,问答,对话,1,"老夫有意将吕布收留帐下,你看如何?",pdf_01000000__01002012___6c0f4ca58e__line__000185,mention,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,张辽,貂蝉,命令/请求,命令,1,"烈烈英雄辈,钢刀把命追。宠爱貂蝉女,昏迷在宫闱。今日刀下死,此时埋怨谁?人头搭在宝帐内,开言大骂狗奸贼!",pdf_01000000__01002012___6c0f4ca58e__line__000185,mention,
pdf_01000000__01002012___6c0f4ca58e,白门楼,2,【第二场】,李典,乐,同场共现,同场共现,1,（李典、乐进、许褚、曹洪同上，同起霸。）,pdf_01000000__01002012___6c0f4ca58e__line__000045,stage_direction,
pdf_01000000__01002012___6c0f4ca58e,白门楼,2,【第二场】,李典,许褚,同场共现,同场共现,1,（李典、乐进、许褚、曹洪同上，同起霸。）,pdf_01000000__01002012___6c0f4ca58e__line__000045,stage_direction,
pdf_01000000__01002012___6c0f4ca58e,白门楼,2,【第二场】,李典,曹洪,同场共现,同场共现,1,（李典、乐进、许褚、曹洪同上，同起霸。）,pdf_01000000__01002012___6c0f4ca58e__line__000045,stage_direction,
pdf_01000000__01002012___6c0f4ca58e,白门楼,2,【第二场】,李典,同起霸,同场共现,同场共现,1,（李典、乐进、许褚、曹洪同上，同起霸。）,pdf_01000000__01002012___6c0f4ca58e__line__000045,stage_direction,
pdf_01000000__01002012___6c0f4ca58e,白门楼,2,【第二场】,乐,许褚,同场共现,同场共现,1,（李典、乐进、许褚、曹洪同上，同起霸。）,pdf_01000000__01002012___6c0f4ca58e__line__000045,stage_direction,
pdf_01000000__01002012___6c0f4ca58e,白门楼,2,【第二场】,乐,曹洪,同场共现,同场共现,1,（李典、乐进、许褚、曹洪同上，同起霸。）,pdf_01000000__01002012___6c0f4ca58e__line__000045,stage_direction,
pdf_01000000__01002012___6c0f4ca58e,白门楼,2,【第二场】,乐,同起霸,同场共现,同场共现,1,（李典、乐进、许褚、曹洪同上，同起霸。）,pdf_01000000__01002012___6c0f4ca58e__line__000045,stage_direction,
pdf_01000000__01002012___6c0f4ca58e,白门楼,2,【第二场】,许褚,曹洪,同场共现,同场共现,1,（李典、乐进、许褚、曹洪同上，同起霸。）,pdf_01000000__01002012___6c0f4ca58e__line__000045,stage_direction,
pdf_01000000__01002012___6c0f4ca58e,白门楼,2,【第二场】,许褚,同起霸,同场共现,同场共现,1,（李典、乐进、许褚、曹洪同上，同起霸。）,pdf_01000000__01002012___6c0f4ca58e__line__000045,stage_direction,
pdf_01000000__01002012___6c0f4ca58e,白门楼,2,【第二场】,曹洪,同起霸,同场共现,同场共现,1,（李典、乐进、许褚、曹洪同上，同起霸。）,pdf_01000000__01002012___6c0f4ca58e__line__000045,stage_direction,
pdf_01000000__01002012___6c0f4ca58e,白门楼,3,【第三场】,貂蝉,吕布,同场共现,同场共现,1,（小太监上，貂蝉、吕布同上。）,,stage_direction,
pdf_01000000__01002012___6c0f4ca58e,白门楼,8,【第八场】,刘备,吕布,同场共现,同场共现,1,（李典、乐进、许褚、曹洪、刘备、关羽、张飞同上，擒吕布同下。）,pdf_01000000__01002012___6c0f4ca58e__line__000027,stage_direction,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,曹操,刘备,同场共现,同场共现,1,（四红龙套同上，曹操上，坐帐。李典、乐进、许褚、曹洪、刘备、关羽、张飞同上。）,pdf_01000000__01002012___6c0f4ca58e__line__000027,stage_direction,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,曹操,龙套,同场共现,同场共现,1,（四红龙套同上，曹操上，坐帐。李典、乐进、许褚、曹洪、刘备、关羽、张飞同上。）,pdf_01000000__01002012___6c0f4ca58e__line__000027,stage_direction,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,刘备,龙套,同场共现,同场共现,1,（四红龙套同上，曹操上，坐帐。李典、乐进、许褚、曹洪、刘备、关羽、张飞同上。）,pdf_01000000__01002012___6c0f4ca58e__line__000027,stage_direction,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,李典,乐,同场共现,同场共现,1,（李典、乐进、许褚、曹洪、关羽、张飞同下。）,pdf_01000000__01002012___6c0f4ca58e__line__000027,stage_direction,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,李典,许褚,同场共现,同场共现,1,（李典、乐进、许褚、曹洪、关羽、张飞同下。）,pdf_01000000__01002012___6c0f4ca58e__line__000027,stage_direction,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,李典,曹洪,同场共现,同场共现,1,（李典、乐进、许褚、曹洪、关羽、张飞同下。）,pdf_01000000__01002012___6c0f4ca58e__line__000027,stage_direction,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,李典,关羽,同场共现,同场共现,1,（李典、乐进、许褚、曹洪、关羽、张飞同下。）,pdf_01000000__01002012___6c0f4ca58e__line__000027,stage_direction,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,李典,张飞,同场共现,同场共现,1,（李典、乐进、许褚、曹洪、关羽、张飞同下。）,pdf_01000000__01002012___6c0f4ca58e__line__000027,stage_direction,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,乐,许褚,同场共现,同场共现,1,（李典、乐进、许褚、曹洪、关羽、张飞同下。）,pdf_01000000__01002012___6c0f4ca58e__line__000027,stage_direction,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,乐,曹洪,同场共现,同场共现,1,（李典、乐进、许褚、曹洪、关羽、张飞同下。）,pdf_01000000__01002012___6c0f4ca58e__line__000027,stage_direction,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,乐,关羽,同场共现,同场共现,1,（李典、乐进、许褚、曹洪、关羽、张飞同下。）,pdf_01000000__01002012___6c0f4ca58e__line__000027,stage_direction,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,乐,张飞,同场共现,同场共现,1,（李典、乐进、许褚、曹洪、关羽、张飞同下。）,pdf_01000000__01002012___6c0f4ca58e__line__000027,stage_direction,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,许褚,曹洪,同场共现,同场共现,1,（李典、乐进、许褚、曹洪、关羽、张飞同下。）,pdf_01000000__01002012___6c0f4ca58e__line__000027,stage_direction,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,许褚,关羽,同场共现,同场共现,1,（李典、乐进、许褚、曹洪、关羽、张飞同下。）,pdf_01000000__01002012___6c0f4ca58e__line__000027,stage_direction,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,许褚,张飞,同场共现,同场共现,1,（李典、乐进、许褚、曹洪、关羽、张飞同下。）,pdf_01000000__01002012___6c0f4ca58e__line__000027,stage_direction,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,曹洪,关羽,同场共现,同场共现,1,（李典、乐进、许褚、曹洪、关羽、张飞同下。）,pdf_01000000__01002012___6c0f4ca58e__line__000027,stage_direction,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,曹洪,张飞,同场共现,同场共现,1,（李典、乐进、许褚、曹洪、关羽、张飞同下。）,pdf_01000000__01002012___6c0f4ca58e__line__000027,stage_direction,
pdf_01000000__01002012___6c0f4ca58e,白门楼,9,【第九场】,关羽,张飞,同场共现,同场共现,1,（李典、乐进、许褚、曹洪、关羽、张飞同下。）,pdf_01000000__01002012___6c0f4ca58e__line__000027,stage_direction,
pdf_01000000__01002012___6c0f4ca58e,白门楼,1,【第一场】,刘备,张飞,命令,命令,1,刘备说：二位贤弟，同到辕门候令。,,llm,
pdf_01000000__01002012___6c0f4ca58e,白门楼,2,【第二场】,曹操,刘备,命令,命令,3,就命使君带领众将，攻打徐州,,llm,
pdf_01000000__01002012___6c0f4ca58e,白门楼,2,【第二场】,刘备,曹操,协助,协助,2,请丞相发令，备当协力攻打徐州,,llm,
pdf_01000000__01002012___6c0f4ca58e,白门楼,2,【第二场】,曹操,众人,命令,命令,2,众位将军，兵发徐州,,llm,
pdf_01000000__01002012___6c0f4ca58e,白门楼,3,【第三场】,吕布,貂蝉,协助,协助,3,吕布与貂蝉共饮，貂蝉劝酒。,,llm,
pdf_01000000__01002012___6c0f4ca58e,白门楼,3,【第三场】,陈宫,吕布,劝阻,劝阻,4,陈宫欲奏报军情，被貂蝉阻拦。,,llm,
pdf_01000000__01002012___6c0f4ca58e,白门楼,3,【第三场】,貂蝉,陈宫,对抗,对抗,3,貂蝉以吕布酒醉为由阻止陈宫奏报。,,llm,
pdf_01000000__01002012___6c0f4ca58e,白门楼,3,【第三场】,张辽,吕布,汇报,汇报,5,张辽急报侯成盗马盗戟。,,llm,
pdf_01000000__01002012___6c0f4ca58e,白门楼,3,【第三场】,貂蝉,吕布,提及,提及,2,貂蝉预言吕布将被曹操所擒。,,llm,
pdf_01000000__01002012___6c0f4ca58e,白门楼,4,【第四场】,吕布,李典,对抗,对抗,1,会阵开打,,llm,
pdf_01000000__01002012___6c0f4ca58e,白门楼,4,【第四场】,吕布,乐进,对抗,对抗,1,会阵开打,,llm,
pdf_01000000__01002012___6c0f4ca58e,白门楼,4,【第四场】,吕布,许褚,对抗,对抗,1,会阵开打,,llm,
pdf_01000000__01002012___6c0f4ca58e,白门楼,4,【第四场】,吕布,曹洪,对抗,对抗,1,会阵开打,,llm,
pdf_01000000__01002012___6c0f4ca58e,白门楼,4,【第四场】,吕布,刘备,对抗,对抗,1,开打,pdf_01000000__01002012___6c0f4ca58e__line__000087,llm,
pdf_01000000__01002012___6c0f4ca58e,白门楼,4,【第四场】,吕布,关羽,对抗,对抗,1,开打,pdf_01000000__01002012___6c0f4ca58e__line__000087,llm,
pdf_01000000__01002012___6c0f4ca58e,白门楼,4,【第四场】,吕布,张飞,对抗,对抗,1,开打,pdf_01000000__01002012___6c0f4ca58e__line__000087,llm,
pdf_01000000__01002012___6c0f4ca58e,白门楼,5,【第五场】,陈宫,张辽,命令,命令,1,陈宫命张辽抵挡一阵,,llm,
pdf_01000000__01002012___6c0f4ca58e,白门楼,6,【第六场】,李典,貂蝉,对抗,对抗,1,李典等四将上场擒貂蝉,,llm,
pdf_01000000__01002012___6c0f4ca58e,白门楼,6,【第六场】,乐进,貂蝉,对抗,对抗,1,乐进参与擒拿貂蝉,,llm,
pdf_01000000__01002012___6c0f4ca58e,白门楼,6,【第六场】,许褚,貂蝉,对抗,对抗,1,许褚参与擒拿貂蝉,,llm,
pdf_01000000__01002012___6c0f4ca58e,白门楼,6,【第六场】,曹洪,貂蝉,对抗,对抗,1,曹洪参与擒拿貂蝉,,llm,
pdf_01000000__01002012___6c0f4ca58e,白门楼,7,【第七场】,李典,陈宫,对抗,对抗,1,擒陈宫同下,,llm,
pdf_01000000__01002012___6c0f4ca58e,白门楼,7,【第七场】,乐进,陈宫,对抗,对抗,1,擒陈宫同下,,llm,
pdf_01000000__01002012___6c0f4ca58e,白门楼,7,【第七场】,许褚,陈宫,对抗,对抗,1,擒陈宫同下,,llm,
pdf_01000000__01002012___6c0f4ca58e,白门楼,7,【第七场】,曹洪,陈宫,对抗,对抗,1,擒陈宫同下,,llm,
pdf_01000000__01002012___6c0f4ca58e,白门楼,8,【第八场】,吕布,李典,对抗,对抗,1,李典等众将擒吕布,,llm,
pdf_01000000__01002012___6c0f4ca58e,白门楼,8,【第八场】,吕布,乐进,对抗,对抗,1,乐进等众将擒吕布,,llm,
pdf_01000000__01002012___6c0f4ca58e,白门楼,8,【第八场】,吕布,许褚,对抗,对抗,1,许褚等众将擒吕布,,llm,
pdf_01000000__01002012___6c0f4ca58e,白门楼,8,【第八场】,吕布,曹洪,对抗,对抗,1,曹洪等众将擒吕布,,llm,
